texto,insulto,amenaza,rumores_difamatorios,comentarios_humillantes,lenguaje_discriminatorio,acoso_sexual,manipulacion_emocional,lenguaje_vulgar,acoso_general,redes_sociales,suicidio_autolesion
rt datdudedamon sexista creo mujeres deberían regirse estándares diferentes hombres ejemplo cómo comportan,False,False,False,False,False,False,False,False,False,False,False
pasa periodista llama perra representante casa blanca,False,False,False,False,False,True,False,False,False,False,False
rt odemwingplay sexista comediantes deberían dejar existir inmediato dios doloroso verlas,False,False,False,False,False,False,False,False,False,False,False
solía ser tan problemático joven haciendo chistes violaciones chistes homosexuales alguien detenerme serio odio,False,False,False,False,True,False,False,False,False,False,False
dice clay prohibido hacer chistes homosexuales tipo ck habla violación infantil conseguirá aún arrestos httpwwwglennbeckcomcontentshowutmsourcetwitteramputmmediumstoryamputmcampaignsharebuttons vía glennbeck,False,False,False,False,True,False,False,False,False,False,False
gustó video youtube httptcomtxytzi activista derechos masculinos dueña feminazi,False,False,False,False,False,False,False,False,False,False,False
pregunto si alguien equipo editorial opondrá chiste violación gay acaban pedir escribiera,False,False,False,False,False,False,False,False,False,False,False
mismo mujeres llaman negros hombres mujeres llaman perras amigos horas día días semana jaja entiendo,False,False,False,False,True,True,False,False,False,False,False
um iaaine sexista cosas chicas simplemente deberían hacer,False,False,False,False,False,False,False,False,False,False,False
normalmente llamas perra personas citan ley simplemente refieres mujeres general perras,False,False,False,False,False,True,False,False,False,False,False
cómo podría alguien hacer chistes violación homosexualidad racismo sexismo suicidio u homicidio esperando provocar risa,False,False,False,False,True,False,False,False,False,False,False
miley cyrus hace broma violación cita gay necesita cóctel miley cyrus httpiftttlclsf,False,False,False,False,False,False,False,False,False,False,False
cómico francés hace chiste violación gay parte gay divertida violación extremadamente torpe canteloup europe,False,False,False,False,False,False,False,False,False,False,False
quiero decir llaman mismos punks lugar vengo inventado literalmente punks malos existen mismo mujeres llamemos mismas malas perras tomando palabra connotación negativa creando significado diferente,False,False,False,False,False,True,False,False,False,False,False
recomendación mira nuevos especiales chappelle netflix ver dueño neogaf sentado primera fila disfrutando bromas violaciones homosexuales,False,False,False,False,True,False,False,False,False,False,False
hagas chistes violaciones chistes gays geniales,False,False,False,False,False,False,False,False,False,False,False
odio chicos maldito molesto chico blanco puso broma violación historia madre dijo lgbt defiendo mujeres casen mujeres luego dijo solo bromeaba verdad dijiste hija gay eh,False,False,False,False,False,False,False,False,False,False,False
trimking politibunny odunavan probablemente visto marcha feminazi topless quieres topless créeme,False,False,False,False,False,False,False,False,False,False,False
hembras perras criaturas inestables quieras llamarlas,False,False,False,False,False,True,False,False,False,False,False
kaitlynshae base dices,False,False,False,False,False,False,False,False,False,False,False
aussieoriginal principio vida twitter blanco feminazis cerré cuenta guardé,False,False,False,False,False,False,False,False,False,False,False
rt fruitondabottom preguntasparahombres mujerescontraelfeminismo sólo quiere oírse hablar misma httptcoigvxqzqj,False,False,False,False,False,False,False,False,False,False,False
rt bjtqld mykitchenrules bjtqld mkr mkr creo kat piensa mejor chef historia ah hola,False,False,False,False,False,False,False,False,False,False,False
personas usan términos gay anoréxico niña insultos personas hacen chistes violaciones personas necesitas vida,False,False,False,False,False,False,False,False,False,False,False
mala educación niño estadounidense niños ríen carcajadas chistes violaciones piensan tener novia gay aun así pueden llorar debemos darles nuevos mejores modelos masculinidad httpswwwtheatlanticcommagazinearchivethemiseducationoftheamericanboy icymi remakingmanhood masculinidad niños,False,False,False,False,False,False,False,False,False,False,False
rt victorymonk mt hisfeministmama fruitondabottom httptcojrvmjyilge,False,False,False,False,False,False,False,False,False,False,False
ejemplo cómo sexismo afecta hombres hombres admiten haber sido agredidos sexualmente hombre mujer debido percepciones sexistas hombres si viola hombre gay si hace mujer entonces hombre sexo mujer así punto discutible,False,False,False,False,False,False,False,False,False,False,False
xwritersblockx puedo olvidarlo nunca oído hablar ello,False,False,False,False,False,False,False,False,False,False,False
cultura violación persiste lamentablemente seguridad bienestar mujeres lejos ser norma diversión inofensiva entiendo realmente vemos objeto entretenimiento tomen mientras hacen broma abuso pura simplemente fu nyt,False,False,False,False,False,False,False,False,False,False,False
día enteré hecho súper interesante solo hembras muerden machos alimentan néctar plantas hembras necesitan sangre humana reproducirse hecho dejó atónita ahora siempre puedo llamarlas perras,False,False,False,False,False,True,False,False,False,False,False
fracaso hombres hora controlar propia identidad narrativa común mujeres personas trans binarias sítodaslasmujeres sítodosloshombres laculpadeunonodetodos,False,False,False,True,False,False,False,False,False,False,False
espn importa pienses andrewdoe sexista mujeres reporteras deportivas deben terminar inmediato,False,False,False,False,False,False,False,False,False,False,False
tw violación pedofilia homofobia tan extraño cómo gente puede encontrar excusas violación pedofilia homosexualidad trazan límite dos primeros solo broma deberían haberse vestido manera etc ser gay mal pecado,False,False,False,False,True,False,False,False,False,False,False
quién decidir ofensivo comunidad gay dices víctimas violación ofendan chistes violaciones supongo supongo opinión ofensivo debe sabes comunidad decidiste ofensivo,False,False,False,False,False,False,False,False,False,False,False
perras pasan trenes enfadan llaman hembra mala experiencia metro,False,False,False,False,False,True,False,False,False,False,False
creo depende tipo broma decir deben hacer bromas forma hacerlo aquellos hacen bromas dicen cosas si hijo gay conseguiré putas violarlo,False,False,False,False,True,False,False,False,False,False,False
tratando entender lógica puedo hacer chiste violación hombre gay mismo tiempo jane kleeb odia personalmente favor vida,False,False,True,False,False,False,False,False,False,False,False
dios toque especial racismo homofobia sexismo años personaje llamado jemima brown tío gay exagerado chistes violaciones dios difícil ver ahora,False,False,False,False,True,False,False,False,False,False,False
oneiorosgrip dogsplained pensé principio hace tiempo leo cómics así referencias buen trabajo si falso,False,False,True,False,False,False,False,False,False,False,False
comercio perdonamos pewdiepie chistes violaciones vuelve gay ganan,False,False,False,False,False,False,False,False,False,False,False
entonces comida kat tan agradable kat decir sufran deportistas kat mkr smugbitch,False,False,False,False,False,False,False,False,False,False,False
,False,False,False,False,False,False,False,False,False,False,False
buena imagen violación broma ninguna época tampoco acusaciones además defendido personas problemáticas recuerdo apoyó joven admitió haber golpeado hombre gay solo mirarlo creo nombre comienza x,False,False,False,False,False,False,False,False,False,False,False
afortunadamente supone avance respecto numerosos chistes sida violación raza homosexualidad discapacidad,False,False,False,False,True,False,False,False,False,False,False
puede haber día trabajo chistes violaciones anales gay,False,False,False,False,False,False,False,False,False,False,False
